date,state_abb,short_name,state,pop,date_type,doses_distributed,doses_administered,dist_per_100k,admin_per_100k,administered_moderna,administered_pfizer,administered_janssen,administered_unk_manuf,administered_dose2_pop_pct,administered_18plus,admin_per_100k_18plus,distributed_per_100k_18plus,administered_65plus,admin_per_100k_65plus,distributed_per_100k_65plus,administered_dose2_recip,administered_dose2_recip_18plus,administered_dose2_recip_18plus_pop_pct,distributed_unk_manuf,series_complete_moderna,series_complete_pfizer,series_complete_janssen,series_complete_unk_manuf,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_janssen_18plus,series_complete_unk_manuf_18plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_janssen_65plus,series_complete_unk_manuf_65plus,administered_fed_ltc,administered_fed_ltc_dose1,administered_fed_ltc_dose2,series_complete_fed_ltc,skipped,skip_n,mmwr_week,ratio_admin_dist,administered_dose1,administered_dose2,administered_dose_other,administered_dose1_per_100k,administered_dose2_per_100k,administered_dose_other_per_100k,runid,recip_administered,census2019_18plus_pop,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_18plus,administered_dose1_recip_18plus_pop_pct,administered_dose1_recip_65plus,administered_dose1_recip_65plus_pop_pct,series_complete_yes,series_complete_pop_pct,series_complete_18plus,series_complete_18plus_pop_pct,series_complete_65plus,series_complete_65plus_pop_pct,merge,distributed_janssen,distributed_moderna,distributed_pfizer,n,new_dist,new_admin,new_dist_all,new_admin_all,new_dose1,new_dose2,new_fully_vax,new_admin_jj,new_partial_vax,max_date_ind,unknown_dose,category,pop18,series_complete_march8,series_complete_march9,doses_rank,complete_18_rank,complete_65_rank,dose1_18_rank,dose1_65_rank
2021-02-22,AL,ALA,Alabama,4903185,NA,1082100,793614,22069,16186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,570355,221785,NA,NA,NA,NA,NA,NA,-Inf,583741,11.9,583544,15.3,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,49,0,5001,0,5001,2850,2146,NA,NA,NA,No,0,state,3814879,NA,NA,51,1,1,46,1
2021-02-23,AL,ALA,Alabama,4903185,NA,1084440,815108,22117,16624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,580477,233073,NA,NA,NA,NA,NA,NA,-Inf,593936,12.1,593734,15.6,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,50,2340,21494,2340,21494,10122,11288,NA,NA,10195,No,0,state,3814879,NA,NA,51,1,1,46,1
2021-02-24,AL,ALA,Alabama,4903185,NA,1138650,839703,23223,17126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,591009,247024,NA,NA,NA,NA,NA,NA,-Inf,604602,12.3,604396,15.8,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,51,54210,24595,54210,24595,10532,13951,NA,NA,10666,No,0,state,3814879,NA,NA,51,1,1,46,1
2021-02-25,AL,ALA,Alabama,4903185,NA,1170120,864757,23864,17637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,601343,261689,NA,NA,NA,NA,NA,NA,-Inf,615100,12.5,614886,16.1,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,52,31470,25054,31470,25054,10334,14665,NA,NA,10498,No,0,state,3814879,NA,NA,51,1,1,45.5,1
2021-02-26,AL,ALA,Alabama,4903185,NA,1380380,893859,28153,18230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,613097,278985,NA,NA,NA,NA,NA,NA,-Inf,627063,12.8,626848,16.4,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,53,210260,29102,210260,29102,11754,17296,NA,NA,11963,No,0,state,3814879,NA,NA,51,1,1,45.5,1
2021-02-27,AL,ALA,Alabama,4903185,NA,1402180,931090,28597,18989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,628583,300548,NA,NA,NA,NA,NA,NA,-Inf,643208,13.1,642987,16.9,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,54,21800,37231,21800,37231,15486,21563,NA,NA,16145,No,0,state,3814879,NA,NA,51,1,1,45.5,1
2021-02-28,AL,ALA,Alabama,4903185,NA,1402280,942502,28599,19222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,634792,305731,NA,NA,NA,NA,NA,NA,-Inf,649745,13.3,649521,17,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,55,100,11412,100,11412,6209,5183,NA,NA,6537,No,0,state,3814879,NA,NA,51,1,1,46,1
2021-03-01,AL,ALA,Alabama,4903185,NA,1402280,948393,28599,19342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,637989,308416,NA,NA,NA,NA,NA,NA,-Inf,653309,13.3,653079,17.1,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,56,0,5891,0,5891,3197,2685,NA,NA,3564,No,0,state,3814879,NA,NA,51,1,1,47,1
2021-03-02,AL,ALA,Alabama,4903185,NA,1461320,972161,29803,19827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,647752,322346,NA,NA,NA,NA,NA,NA,-Inf,663187,13.5,662950,17.4,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,57,59040,23768,59040,23768,9763,13930,NA,NA,9878,No,0,state,3814879,NA,NA,51,1,1,47,1
2021-03-03,AL,ALA,Alabama,4903185,NA,1469100,1000031,29962,20396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,658906,338967,NA,NA,NA,NA,NA,NA,-Inf,674810,13.8,674569,17.7,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,58,7780,27870,7780,27870,11154,16621,NA,NA,11623,No,0,state,3814879,NA,NA,51,1,1,48.5,1
2021-03-04,AL,ALA,Alabama,4903185,NA,1530470,1032171,31214,21051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,672546,357384,NA,NA,NA,NA,NA,NA,-Inf,688791,14,688542,18,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,59,61370,32140,61370,32140,13640,18417,NA,NA,13981,No,0,state,3814879,NA,NA,50,1,1,49,1
2021-03-05,AL,ALA,Alabama,4903185,NA,1556460,1064578,31744,21712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,687445,374826,NA,NA,NA,NA,NA,NA,-Inf,704173,14.4,703919,18.5,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,60,25990,32407,25990,32407,14899,17442,NA,NA,15382,No,0,state,3814879,NA,NA,50,1,1,49,1
2021-03-06,AL,ALA,Alabama,4903185,NA,1628350,1099697,33210,22428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,703725,393619,NA,NA,NA,NA,NA,NA,-Inf,721109,14.7,720846,18.9,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,61,71890,35119,71890,35119,16280,18793,NA,NA,16936,No,0,state,3814879,NA,NA,50,1,1,49,1
2021-03-07,AL,ALA,Alabama,4903185,NA,1628350,1110132,33210,22641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,709736,398035,NA,NA,NA,NA,NA,NA,-Inf,727681,14.8,727410,19.1,NA,NA,NA,NA,NA,NA,NA,NA,Matched,NA,NA,NA,62,0,10435,0,10435,6011,4416,NA,NA,6572,No,0,state,3814879,NA,NA,51,1,1,49,1
2021-03-08,AL,ALA,Alabama,4903185,NA,1628350,1116676,33210,22775,578887,536261,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,732967,NA,NA,NA,NA,NA,NA,NA,-Inf,732967,14.9,732683,19.2,413197,48.6,409937,8.4,409900,10.7,237732,28,Matched,14100,859600,754650,63,0,6544,0,6544,23231,NA,NA,NA,5286,No,0,state,3814879,409900,NA,51,48,27,49,48
2021-03-09,AL,ALA,Alabama,4903185,NA,1689050,1140984,34448,23270,590055,549401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,747268,NA,NA,NA,NA,NA,NA,NA,-Inf,747268,15.2,746978,19.6,419532,49.4,420083,8.6,420040,11,243460,28.6,Matched,49300,861700,778050,64,60700,24308,60700,24308,14301,NA,10146,NA,14301,No,0,state,3814879,NA,420040,50,47,26.5,49,49
2021-03-10,AL,ALA,Alabama,4903185,NA,1775660,1173820,36214,23940,606814,562708,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,768502,NA,NA,NA,NA,NA,NA,NA,-Inf,768502,15.7,768201,20.1,429845,50.6,435018,8.9,434974,11.4,251780,29.6,Matched,49300,944800,781560,65,86610,32836,86610,32836,21234,NA,14935,NA,21234,No,0,state,3814879,NA,NA,50,45.5,25.5,49,49
2021-03-11,AL,ALA,Alabama,4903185,NA,1816230,1209802,37042,24674,625740,576451,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,790864,NA,NA,NA,NA,NA,NA,NA,-Inf,790864,16.1,790553,20.7,440534,51.8,452746,9.2,452698,11.9,NA,29.6,Matched,54600,978900,782730,66,40570,35982,40570,35982,22362,NA,17728,NA,22362,No,0,state,3814879,NA,NA,50,44.5,1,49,49
2021-03-12,AL,ALA,Alabama,4903185,NA,1838400,1249205,37494,25477,644531,592220,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,816418,NA,NA,NA,NA,NA,NA,NA,-Inf,816418,16.7,815860,21.4,439453,51.7,472325,9.6,472196,12.4,266255,31.3,Matched,54600,988200,795600,67,22170,39403,22170,39403,25554,NA,19579,NA,25554,No,0,state,3814879,NA,NA,50,43.5,27.5,49,48
2021-03-13,AL,ALA,Alabama,4903185,NA,1918560,1288242,39129,26274,664076,607316,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,841394,NA,NA,NA,NA,NA,NA,NA,-Inf,841394,17.2,840809,22,449242,52.9,492755,10,492617,12.9,275922,32.5,Matched,54600,988800,875160,68,80160,39037,80160,39037,24976,NA,20430,NA,24976,No,0,state,3814879,NA,NA,50,44,31,49,49
2021-03-14,AL,ALA,Alabama,4903185,NA,1918560,1298612,39129,26485,669719,610308,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,849337,NA,NA,NA,NA,NA,NA,NA,-Inf,849337,17.3,848731,22.2,452254,53.2,497653,10.1,497512,13,278627,32.8,Matched,54600,988800,875160,69,0,10370,0,10370,7943,NA,4898,NA,7943,No,0,state,3814879,NA,NA,50,45,33,49,50
2021-03-15,AL,ALA,Alabama,4903185,NA,1918560,1306419,39129,26644,673821,613528,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,854302,NA,NA,NA,NA,NA,NA,NA,-Inf,854302,17.4,853681,22.4,453717,53.4,501344,10.2,501200,13.1,280231,33,Matched,54600,988800,875160,70,0,7807,0,7807,4965,NA,3691,NA,4965,No,0,state,3814879,NA,NA,51,46.5,36.5,49,50
2021-03-16,AL,ALA,Alabama,4903185,NA,2004160,1332298,40875,27172,685737,625839,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,871536,NA,NA,NA,NA,NA,NA,NA,-Inf,871536,17.8,870888,22.8,460943,54.2,511869,10.4,511718,13.4,285615,33.6,Matched,54900,992200,957060,71,85600,25879,85600,25879,17234,NA,10525,NA,17234,No,0,state,3814879,NA,NA,50,46.5,37,49,50
2021-03-17,AL,ALA,Alabama,4903185,NA,2080870,1363987,42439,27818,701852,639916,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,893767,NA,NA,NA,NA,NA,NA,NA,-Inf,893767,18.2,893092,23.4,469479,55.2,523649,10.7,523491,13.7,292198,34.4,Matched,60100,1060200,960570,72,76710,31689,76710,31689,22231,NA,11780,NA,22231,No,0,state,3814879,NA,NA,50,46,36,49,50
2021-03-18,AL,ALA,Alabama,4903185,NA,2118650,1390066,43210,28350,714600,651797,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,912663,NA,NA,NA,NA,NA,NA,NA,-Inf,912663,18.6,911960,23.9,475774,56,533375,10.9,533212,14,297299,35,Matched,60500,1092900,965250,73,37780,26079,37780,26079,18896,NA,9726,NA,18896,No,0,state,3814879,NA,NA,50,45.5,37,49,50
2021-03-19,AL,ALA,Alabama,4903185,NA,2141210,1426696,43670,29097,733958,667421,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,937614,NA,NA,NA,NA,NA,NA,NA,-Inf,937614,19.1,936863,24.6,484636,57,547257,11.2,547090,14.3,304424,35.8,Matched,61600,1093300,986310,74,22560,36630,22560,36630,24951,NA,13882,NA,24951,No,0,state,3814879,NA,NA,50,45.5,39,49,50
2021-03-20,AL,ALA,Alabama,4903185,NA,2177880,1460782,44418,29793,751882,682189,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,960539,NA,NA,NA,NA,NA,NA,NA,-Inf,960539,19.6,959750,25.2,492687,58,561254,11.4,561082,14.7,310645,36.6,Matched,62000,1093300,1022580,75,36670,34086,36670,34086,22925,NA,13997,NA,22925,No,0,state,3814879,NA,NA,51,45,38,49,50
2021-03-21,AL,ALA,Alabama,4903185,NA,2177880,1472666,44418,30035,757074,688698,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,968459,NA,NA,NA,NA,NA,NA,NA,-Inf,968459,19.8,967637,25.4,494763,58.2,566632,11.6,566456,14.8,313068,36.8,Matched,62000,1093300,1022580,76,0,11884,0,11884,7920,NA,5378,NA,7920,No,0,state,3814879,NA,NA,51,46,41,50,50
2021-03-22,AL,ALA,Alabama,4903185,NA,2177880,1479271,44418,30170,759251,693102,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,972986,NA,NA,NA,NA,NA,NA,NA,-Inf,972986,19.8,972149,25.5,495715,58.3,569127,11.6,568950,14.9,314224,37,Matched,62000,1093300,1022580,77,0,6605,0,6605,4527,NA,2495,NA,4527,No,0,state,3814879,NA,NA,51,46,41,50,50
2021-03-23,AL,ALA,Alabama,4903185,NA,2275030,1509445,46399,30785,771918,709208,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,994253,NA,NA,NA,NA,NA,NA,NA,-Inf,994253,20.3,993347,26,501603,59,579598,11.8,579410,15.2,319831,37.6,Matched,69200,1095500,1110330,78,97150,30174,97150,30174,21267,NA,10471,NA,21267,No,0,state,3814879,NA,NA,51,45,42,50,50
2021-03-24,AL,ALA,Alabama,4903185,NA,2403720,1542416,49024,31457,785426,726670,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,1019858,NA,NA,NA,NA,NA,NA,NA,-Inf,1019858,20.8,1018841,26.7,508039,59.8,589979,12,589783,15.5,324973,38.2,Matched,69300,1215900,1118520,79,128690,32971,128690,32971,25605,NA,10381,NA,25605,No,0,state,3814879,NA,NA,51,45,43,49.5,50
2021-03-25,AL,ALA,Alabama,4903185,NA,2459980,1579091,50171,32205,798555,748027,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,1048838,NA,NA,NA,NA,NA,NA,NA,-Inf,1048838,21.4,1047667,27.5,NA,60.6,600666,12.3,600461,15.7,329607,38.8,Matched,69800,1250600,1139580,80,56260,36675,56260,36675,28980,NA,10687,NA,28980,No,0,state,3814879,NA,NA,51,46,44,49.5,50
2021-03-26,AL,ALA,Alabama,4903185,NA,2497410,1611404,50934,32864,814074,763067,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,1072623,NA,NA,NA,NA,NA,NA,NA,-Inf,1072623,21.9,1071339,28.1,520264,61.2,611694,12.5,611485,16,334530,39.4,Matched,70900,1253000,1173510,81,37430,32313,37430,32313,23785,NA,11028,NA,23785,No,0,state,3814879,NA,NA,51,46,44,50,50
2021-03-27,AL,ALA,Alabama,4903185,NA,2535880,1645858,51719,33567,829339,780144,36375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,1098597,NA,NA,NA,NA,NA,NA,NA,-Inf,1098597,22.4,1097210,28.8,526160,61.9,623385,12.7,623168,16.3,340053,40,NA,70900,1255200,1209780,82,38470,34454,38470,34454,25974,NA,11691,NA,25974,No,0,state,3814879,NA,NA,51,47,46,50,50
2021-03-28,AL,ALA,Alabama,4903185,NA,2537050,1659102,51743,33837,834484,787726,36892,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,1108253,NA,NA,NA,NA,NA,NA,NA,-Inf,1108253,22.6,1106800,29,527863,62.1,628500,12.8,628272,16.5,342220,40.3,NA,70900,1255200,1210950,83,1170,13244,1170,13244,9656,NA,5115,517,9656,No,0,state,3814879,NA,NA,51,48,46,51,50
2021-03-29,AL,ALA,Alabama,4903185,NA,2537050,1666585,51743,33990,836716,792924,36945,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,1113924,NA,NA,NA,NA,NA,NA,NA,-Inf,1113924,22.7,1112419,29.2,528699,62.2,631388,12.9,631156,16.5,343191,40.4,NA,70900,1255200,1210950,84,0,7483,0,7483,5671,NA,2888,53,5671,No,0,state,3814879,NA,NA,51,48,46,51,50
2021-03-30,AL,ALA,Alabama,4903185,NA,2722700,1697641,55529,34623,846686,812461,38494,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,1134739,NA,NA,NA,NA,NA,NA,NA,-Inf,1134739,23.1,1133072,29.7,532936,62.7,643450,13.1,643202,16.9,349199,41.1,NA,98000,1279200,1345500,85,185650,31056,185650,31056,20815,NA,12062,1549,20815,No,0,state,3814879,NA,NA,51,48,46,51,50
2021-03-31,AL,ALA,Alabama,4903185,NA,2796630,1728736,57037,35257,858175,830260,40301,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,1155139,NA,NA,NA,NA,NA,NA,NA,-Inf,1155139,23.6,1153345,30.2,537099,63.2,656899,13.4,656639,17.2,355544,41.8,NA,103800,1336800,1356030,86,73930,31095,73930,31095,20400,NA,13449,1807,20400,No,0,state,3814879,NA,NA,51,48,47,51,50
2021-04-01,AL,ALA,Alabama,4903185,NA,2839540,1771979,57912,36139,876672,853326,41981,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,1184284,NA,NA,NA,NA,NA,NA,NA,-Inf,1184284,24.2,1182292,31,543725,64,673773,13.7,673498,17.7,363605,42.8,NA,110500,1369500,1359540,87,42910,43243,42910,43243,29145,NA,16874,1680,29145,No,0,state,3814879,NA,NA,51,48,47,51,50
2021-04-02,AL,ALA,Alabama,4903185,NA,2872410,1813462,58583,36985,893161,876766,43535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,1211424,NA,NA,NA,NA,NA,NA,NA,-Inf,1211424,24.7,1209215,31.7,549253,64.6,691082,14.1,690784,18.1,371251,43.7,NA,117300,1371000,1384110,88,32870,41483,32870,41483,27140,NA,17309,1554,27140,No,0,state,3814879,NA,NA,51,48,48,51,50
2021-04-03,AL,ALA,Alabama,4903185,NA,2891780,1847243,58978,37674,907926,894062,45255,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,1234131,NA,NA,NA,NA,NA,NA,NA,-Inf,1234131,25.2,1231689,32.3,554113,65.2,705197,14.4,704881,18.5,377177,44.4,NA,122100,1372700,1396980,89,19370,33781,19370,33781,22707,NA,14115,1720,22707,No,0,state,3814879,NA,NA,51,48,49,51,50
2021-04-04,AL,ALA,Alabama,4903185,NA,2892950,1858833,59001,37911,911770,901203,45860,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,1242706,NA,NA,NA,NA,NA,NA,NA,-Inf,1242706,25.3,1231851,32.3,554146,65.2,709849,14.5,705414,18.5,377294,44.4,NA,122100,1372700,1398150,90,1170,11590,1170,11590,8575,NA,4652,605,8575,No,0,state,3814879,NA,NA,51,48.5,49,51,50
2021-04-05,AL,ALA,Alabama,4903185,NA,2892950,1864857,59001,38034,913461,905320,46076,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,1248029,NA,NA,NA,NA,NA,NA,NA,-Inf,1248029,25.5,1231979,32.3,554157,65.2,711596,14.5,705548,18.5,377336,44.4,NA,122100,1372700,1398150,91,0,6024,0,6024,5323,NA,1747,216,5323,No,0,state,3814879,NA,NA,51,48.5,49.5,51,50
2021-04-06,AL,ALA,Alabama,4903185,NA,3106870,1896920,63364,38688,925296,923688,47936,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,1267859,NA,NA,NA,NA,NA,NA,NA,-Inf,1267859,25.9,1264985,33.2,560262,65.9,725270,14.8,724923,19,385004,45.3,NA,196100,1412000,1498770,92,213920,32063,213920,32063,19830,NA,13674,1860,19830,No,0,state,3814879,NA,NA,51,50,50,51,50
2021-04-07,AL,ALA,Alabama,4903185,NA,3149910,1935221,64242,39469,941846,941578,51797,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,1291487,NA,NA,NA,NA,NA,NA,NA,-Inf,1291487,26.3,1288341,33.8,565091,66.5,744961,15.2,744584,19.5,392943,46.2,NA,202000,1446800,1501110,93,43040,38301,43040,38301,23628,NA,19691,3861,23628,No,0,state,3814879,NA,NA,51,50,50,51,50
2021-04-08,AL,ALA,Alabama,4903185,NA,3170520,1976344,64662,40307,959353,961746,55245,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,0,NA,NA,1317995,NA,NA,NA,NA,NA,NA,NA,-Inf,1317995,26.9,1314344,34.5,570502,67.1,764450,15.6,764037,20,399991,47.1,NA,216600,1449300,1504620,94,20610,41123,20610,41123,26508,NA,19489,3448,26508,No,0,state,3814879,NA,NA,51,50,49.5,51,50
